116;1699
462;1375
1286;2599
1290;1570
1300;2238
1665;212
2485;203
2495;202
2503;245
2580;517
2838;1821
2842;1618
4376;1513
4936;574
5226;1842
6127;929
6152;1490
6272;1144
6786;2760
7331;672
7409;898
7412;1697
7917;1698
8745;2085
8921;279
8941;119
8967;12
9542;174
9639;19
10082;699
10356;202
10420;289
10452;218
10741;545
10770;11
10930;199
10931;199
11056;215
11242;340
11350;1553
11368;1299
11605;2449
11753;1599
11936;971
12272;62
12301;1008
12304;321
12594;1799
12662;69
12670;49
12680;39
13078;1699
13123;199
13451;497
14130;139
14249;18
14326;137
15014;123
15063;44
15532;239
15625;228
15883;1701
16076;278
16193;340
16870;46
16873;8
16973;368
16977;1613
17016;55
17197;2799
17198;1499
17241;2887
17358;2278
17852;205
17909;18
18068;140
18077;42
18157;1217
18831;1041
19058;30
19064;39
19165;3106
19172;1284
20701;134
20893;29
20938;299
21002;1308
21414;227
21428;1099
21489;249
21897;62
22404;5999
22473;169
22474;159
23174;20
23448;236
23483;218
23699;706
23702;6770
24101;31
24204;1324
24279;1499
24283;1399
24842;790
24878;269
25026;2699
25155;484
25227;10
25429;1975
25629;238
25631;213
26079;1299
26085;1999
26156;2513
26203;1079
26506;1150
26622;44
26680;539
26687;699
26868;230
26900;1463
27442;1741
27888;1696
28265;10
28660;221
29945;253
30011;1399
30605;227
30621;160
30979;1679
31158;2760
31777;121
31988;226
32560;1559
34170;2399
34326;225
34794;39
35465;1992
35719;2770
36156;233
36170;200
36244;159
37565;188
37775;29
38255;2099
38346;971
38350;560
38384;1210
38767;2921
39275;243
39504;319
39639;45
39689;574
39749;1842
39769;14
40238;200
40462;285
41144;1670
41236;78
41279;42
41499;1143
41669;76
41931;231
42077;478
42081;246
42269;148
42746;2400
43451;653
43512;35
43563;149
43580;21
43585;54
43958;65
44037;1972
44119;490
44162;2849
44862;40
45057;349
45279;1207
45377;981
45981;132
46295;75
46440;56
46582;193
46860;2775
47082;504
47126;25
47289;316
47476;141
48490;576
48611;675
48982;19
49239;72
49629;856
49946;149
50040;316
50179;184
50301;47
50597;1319
50603;12
50654;342
50950;289
50979;229
51474;52
52206;547
52223;75
52805;30
52883;15
53070;275
53262;35
53306;2007
53358;313
53930;1392
53986;696
54249;94
54568;1179
54750;238
55230;45
55499;2071
55803;45
55833;158
56018;322
56020;273
56027;8
56074;64
56509;1299
56897;982
57035;269
57822;199
57873;59
58620;518
58849;78
58925;292
59581;699
60255;53
60295;702
60652;2055
61033;1949
61042;2999
61043;1799
61667;1662
62264;75
62359;60
62658;81
63204;41
63242;159
63255;199
63867;535
64061;80
64248;64
64721;86
64804;7
65072;1329
65094;378
65171;221
65330;249
65520;195
65706;1202
65766;60
65796;49
66239;11
66316;491
66717;190
66721;190
66847;1333
66907;485
67079;18
67589;71
67610;88
67651;162
67695;66
67697;80
67846;55
67948;272
68331;1177
68478;1741
68695;799
68697;1348
68779;224
68781;197
68952;185
69374;2799
69411;47
69580;249
69807;940
70443;1362
70480;2598
70539;33
70835;224
70843;520
71125;1728
71633;514
71875;182
72009;8999
72731;1499
72742;2749
72884;20
73036;78
73811;477
73820;330
74642;49
74808;11
74972;1999
75197;51
75200;73
75374;997
75524;1189
75531;293
75649;1399
75722;258
75725;128
76163;699
76254;54
76685;1679
76696;1099
76855;524
76899;65
76945;29
77789;659
77798;269
77804;399
77809;549
77858;365
78297;634
78578;72
78721;155
78798;209
78954;1749
80195;1470
80340;445
80867;29
81290;2233
82989;1399
83783;82
85391;2317
85447;9456
86372;8999
86543;17
87079;54
87909;1999
88359;616
89075;8999
89148;373
89342;279
89753;1449
89755;969
91010;112
91032;209
91179;135
91507;1299
91540;189
91739;24
91862;629
94426;18
94428;135
94465;199
94490;52
94629;54
94924;56
95123;317
95547;229
95561;49
95643;19
96024;15
96034;199
97641;297
98016;54
98124;71
98312;1799
98411;40
98434;111
98690;14
99115;53
99119;72
99323;142
99588;1241
99594;57
99595;70
99913;19
100129;2849
100167;141
100574;2599
100627;25
100715;647
100990;204
100991;234
101039;11
101498;63
101499;125
101520;46
101775;37
101866;64
102090;1349
102663;869
102983;343
103058;79
103916;199
105355;27
105641;514
106457;149
106553;267
106750;2650
106892;338
106904;998
107716;899
107990;1849
108111;1246
109481;28
109864;10
109964;2849
110052;16
110084;34
110181;142
110250;2999
110949;10
111036;699
111050;9699
111243;549
111244;399
111525;239
111532;299
112082;231
113299;11
113813;28
114826;263
114943;241
115044;509
115520;949
115650;1729
115679;1085
116550;365
116753;2999
117271;1218
117492;64
117504;75
118257;167
118521;1399
118847;144
119172;303
120742;200
120925;13
121224;277
121663;219
122012;24
122995;2744
123256;488
123303;213
123463;640
123943;113
123992;36
124194;61
124286;170
124417;246
124450;284
124911;269
125622;76
125629;44
125766;1619
126360;331
126977;200
128004;59
128618;1751
128855;1988
129001;256
129220;1249
129738;43
129794;9
129865;30
130445;8
130651;17
130807;699
130831;299
131509;149
132045;165
132046;141
132551;5
132974;1729
133804;18
133806;51
134791;75
135161;13
135623;207
135657;30
135965;39
137719;215
138295;223
138400;532
138512;899
138514;31
139777;1399
140901;365
140994;28
141207;739
142075;205
142275;1736
142746;69
142907;132
144134;199
144196;264
144233;35
144290;47
144482;2213
144487;1743
145028;2984
145029;1804
145409;1167
145617;44
147136;269
147193;535
147364;299
148487;40
149664;527
150429;351
150669;38
150695;979
151669;160
151676;93
151697;649
152065;36
152074;69
152687;75
153825;69
155553;55
155916;81
156039;79
157279;73
158039;224
158389;75
158658;73
159634;31
159737;2327
160714;139
160722;19
161725;32
162173;61
163106;24
163304;39
164325;192
164740;1569
165584;2699
165809;69
165888;59
167175;47
167283;71
167303;24
167810;33
168995;2016
169073;24
170291;39
171195;59
171827;138
171926;304
172569;21
172620;261
173153;849
173402;82
173574;1998
174097;389
174159;25
174372;21
175157;26
175166;209
175403;10
175577;121
175647;39
176314;1138
176335;1041
176727;241
176766;52
177113;30
179927;1191
182202;36
184217;12
184335;6887
184550;1261
185177;46
185348;2799
185357;1699
186605;49
186813;28
187424;60
187456;23
187467;63
188102;5090
188716;199
189480;20
189481;41
189927;113
190699;99
190951;1366
191014;62
191515;39
192282;70
193210;159
194658;21
195803;54
196469;31
197268;124
197806;35
197878;149
197885;99
198114;54
198191;1206
198477;17
198675;34
198909;42
198963;105
199200;42
200269;10
201384;293
202225;2890
202329;44
203338;475
203550;578
203712;86
203779;11
203848;168
204735;533
205370;34
205901;44
206816;3568
206959;1326
207046;20
207102;59
207364;149
207383;72
207399;155
208019;48
208148;131
208427;408
