116;9
462;36
1286;48
1290;9
1300;87
1665;156
2485;156
2495;116
2503;182
2580;178
2838;93
2842;9
4376;9
4936;178
5226;70
6127;112
6152;9
6272;223
6786;48
7331;67
7409;38
7412;9
7917;9
8745;211
8921;186
8941;249
8967;191
9542;53
9639;33
10082;118
10356;156
10420;225
10452;116
10741;178
10770;191
10930;170
10931;21
11056;145
11242;183
11350;120
11368;260
11605;87
11753;9
11936;112
12272;204
12301;112
12304;186
12594;120
12662;25
12670;179
12680;55
13078;9
13123;53
13451;107
14130;212
14249;176
14326;184
15014;146
15063;266
15532;145
15625;236
15883;93
16076;222
16193;76
16870;165
16873;63
16973;186
16977;246
17016;218
17197;242
17198;260
17241;48
17358;242
17852;116
17909;269
18068;203
18077;273
18157;260
18831;18
19058;32
19064;81
19165;242
19172;260
20701;212
20893;32
20938;186
21002;36
21414;31
21428;112
21489;183
21897;179
22404;152
22473;97
22474;128
23174;232
23448;31
23483;156
23699;19
23702;254
24101;130
24204;36
24279;260
24283;149
24842;38
24878;117
25026;242
25155;69
25227;191
25429;211
25629;31
25631;156
26079;36
26085;120
26156;242
26203;112
26506;18
26622;266
26680;107
26687;19
26868;40
26900;93
27442;246
27888;246
28265;191
28660;156
29945;183
30011;260
30605;31
30621;128
30979;246
31158;48
31777;249
31988;31
32560;93
34170;87
34326;28
34794;133
35465;29
35719;48
36156;272
36170;116
36244;184
37565;249
37775;95
38255;247
38346;251
38350;111
38384;18
38767;48
39275;31
39504;186
39639;218
39689;178
39749;70
39769;72
40238;53
40462;282
41144;93
41236;25
41279;263
41499;112
41669;8
41931;40
42077;142
42081;76
42269;212
42746;87
43451;244
43512;101
43563;128
43580;56
43585;62
43958;160
44037;29
44119;178
44162;48
44862;20
45057;16
45279;18
45377;251
45981;83
46295;105
46440;179
46582;137
46860;48
47082;178
47126;168
47289;15
47476;127
48490;118
48611;244
48982;232
49239;179
49629;38
49946;212
50040;64
50179;227
50301;80
50597;36
50603;206
50654;64
50950;186
50979;183
51474;181
52206;67
52223;179
52805;161
52883;269
53070;198
53262;51
53306;211
53358;15
53930;260
53986;19
54249;249
54568;200
54750;53
55230;33
55499;120
55803;266
55833;212
56018;183
56020;227
56027;72
56074;5
56509;260
56897;112
57035;228
57822;53
57873;80
58620;197
58849;80
58925;117
59581;178
60255;123
60295;19
60652;250
61033;93
61042;48
61043;9
61667;93
62264;162
62359;207
62658;80
63204;20
63242;127
63255;158
63867;197
64061;215
64248;25
64721;105
64804;144
65072;93
65094;186
65171;40
65330;182
65520;40
65706;200
65766;105
65796;235
66239;187
66316;126
66717;233
66721;137
66847;36
66907;197
67079;61
67589;23
67610;25
67651;203
67695;181
67697;213
67846;133
67948;225
68331;223
68478;93
68695;38
68697;93
68779;31
68781;156
68952;227
69374;242
69411;241
69580;182
69807;112
70443;9
70480;48
70539;24
70835;84
70843;142
71125;9
71633;178
71875;220
72009;75
72731;93
72742;48
72884;33
73036;105
73811;142
73820;76
74642;266
74808;4
74972;29
75197;80
75200;204
75374;112
75524;200
75531;117
75649;260
75722;228
75725;94
76163;19
76254;270
76685;246
76696;112
76855;126
76899;179
76945;33
77789;19
77798;117
77804;60
77809;78
77858;124
78297;178
78578;248
78721;184
78798;40
78954;93
80195;260
80340;107
80867;95
81290;87
82989;171
83783;245
85391;242
85447;262
86372;75
86543;187
87079;179
87909;70
88359;67
89075;75
89148;16
89342;145
89753;93
89755;38
91010;94
91032;31
91179;128
91507;260
91540;156
91739;109
91862;107
94426;121
94428;212
94465;40
94490;179
94629;123
94924;98
95123;186
