116;1699
462;1375
1290;1570
2485;203
2838;1821
2842;1618
4936;574
5226;1842
7409;898
7412;1697
8921;279
8967;12
9542;174
9639;19
10356;202
10420;289
10930;199
10931;199
11242;340
11350;1553
11605;2449
11753;1599
12304;321
12594;1799
12680;39
13123;199
15014;123
15532;239
15883;1701
16076;278
16193;340
16870;46
16873;8
16973;368
16977;1613
17016;55
17198;1499
17852;205
17909;18
18068;140
18077;42
19058;30
19064;39
19165;3106
19172;1284
20701;134
21002;1308
21428;1099
21897;62
22404;5999
22473;169
22474;159
23448;236
23702;6770
24101;31
24842;790
25629;238
25631;213
26079;1299
26203;1079
26622;44
26687;699
28265;10
29945;253
30011;1399
30605;227
30621;160
31158;2760
31777;121
34170;2399
34794;39
35465;1992
35719;2770
36156;233
36170;200
37565;188
38350;560
38384;1210
38767;2921
39275;243
39639;45
39689;574
40238;200
40462;285
41144;1670
41236;78
41279;42
41499;1143
41669;76
42077;478
42269;148
42746;2400
43563;149
43580;21
43585;54
44037;1972
44162;2849
44862;40
45057;349
45377;981
45981;132
46440;56
46582;193
47126;25
47289;316
48490;576
48611;675
48982;19
49946;149
50040;316
50179;184
50301;47
50597;1319
50603;12
50950;289
52206;547
52223;75
52805;30
52883;15
53070;275
53262;35
53306;2007
53358;313
53930;1392
54249;94
55230;45
55499;2071
55803;45
56020;273
56074;64
56509;1299
56897;982
57822;199
57873;59
58620;518
59581;699
60295;702
61033;1949
61042;2999
61043;1799
61667;1662
62264;75
62359;60
62658;81
63204;41
63242;159
63255;199
64061;80
64248;64
64721;86
64804;7
65094;378
65171;221
65330;249
65766;60
66239;11
66717;190
67079;18
67589;71
67610;88
67695;66
67697;80
67846;55
67948;272
68697;1348
68781;197
69374;2799
69411;47
69580;249
69807;940
70443;1362
70480;2598
70539;33
70835;224
71125;1728
71633;514
72009;8999
72884;20
73036;78
73820;330
74642;49
75374;997
75649;1399
75722;258
76163;699
76254;54
76855;524
76899;65
76945;29
77789;659
77804;399
77809;549
78578;72
78721;155
78798;209
78954;1749
80195;1470
80867;29
82989;1399
83783;82
85391;2317
86543;17
87079;54
87909;1999
88359;616
89075;8999
89342;279
89753;1449
89755;969
91010;112
91179;135
91540;189
94426;18
94490;52
94629;54
94924;56
95643;19
96024;15
96034;199
97641;297
98016;54
98124;71
98312;1799
98434;111
98690;14
99115;53
99119;72
99323;142
99588;1241
99595;70
100129;2849
100167;141
100574;2599
100627;25
100715;647
100990;204
100991;234
101039;11
101498;63
101499;125
101520;46
101775;37
101866;64
102983;343
103058;79
103916;199
105641;514
106553;267
106750;2650
106904;998
107716;899
107990;1849
109864;10
109964;2849
110052;16
110181;142
110250;2999
111036;699
111243;549
111525;239
112082;231
113299;11
114943;241
115520;949
115650;1729
115679;1085
116753;2999
117271;1218
117492;64
117504;75
118257;167
120925;13
121224;277
121663;219
122995;2744
123303;213
124286;170
124417;246
124911;269
126360;331
128618;1751
128855;1988
129001;256
129220;1249
129738;43
129794;9
132045;165
132046;141
132974;1729
133804;18
133806;51
134791;75
135161;13
135657;30
137719;215
138295;223
138400;532
138512;899
138514;31
141207;739
142746;69
144134;199
144290;47
144487;1743
145028;2984
145029;1804
145617;44
147193;535
149664;527
150669;38
150695;979
151669;160
152074;69
153825;69
155916;81
158389;75
158658;73
159634;31
160714;139
160722;19
163106;24
164325;192
164740;1569
165809;69
165888;59
167175;47
167303;24
167810;33
170291;39
171827;138
173153;849
173402;82
174372;21
175157;26
175166;209
175403;10
175647;39
176727;241
176766;52
179927;1191
182202;36
184335;6887
184550;1261
185177;46
186813;28
187424;60
187467;63
189480;20
189481;41
189927;113
190699;99
190951;1366
195803;54
197806;35
198477;17
202225;2890
203338;475
203550;578
203712;86
203848;168
204735;533
205370;34
205901;44
206959;1326
207102;59
207364;149
207383;72
207399;155
208019;48
208148;131
208427;408
209792;20
212154;15
212349;1899
212492;249
212708;449
213800;23
214254;44
215363;241
215633;262
216613;85
216692;99
216700;149
217883;476
219639;189
219671;8999
219975;39
220265;512
220538;2399
222326;443
222329;1666
222822;878
223054;17
223807;468
224304;20
224441;69
225112;56
225937;129
226811;13
227113;1199
227382;5999
227631;703
227692;1201
229680;1182
230668;135
231417;27
233207;124
233705;152
233807;34
234368;47
234964;1296
235056;727
235191;35
236378;35
237009;38
237659;127
239426;699
240803;356
241802;249
241919;59
242428;34
242448;169
242831;8999
243062;4499
244121;84
244297;1999
247637;58
247998;11
248350;49
248359;199
249601;1219
249768;141
250048;59
250281;20
251919;2128
252889;246
253295;285
253737;28
253788;10
253793;172
253825;29
254040;26
255440;11
256868;2124
257950;273
258023;44
258450;125
258618;126
258727;699
259565;45
259751;38
259758;45
260189;48
261291;88
261768;45
261854;13
262124;115
262174;61
262224;184
262225;281
262292;281
263027;22
263127;256
264062;24
264718;223
265805;277
268516;24
269566;48
269633;168
273001;99
273902;205
274281;194
274525;64
276439;71
280138;2129
281213;38
281325;58
283643;200
286658;32
287443;524
289449;59
290529;59
290850;45
291291;67
291293;50
294570;1935
294781;54
296733;43
297123;129
297714;1097
297887;34
297973;18
299279;899
300567;213
301364;49
303846;35
304231;506
304869;59
304942;62
304946;63
306401;39
307896;39
308456;249
310148;50
310961;169
312433;238
312486;243
313595;1649
315637;215
316222;39
316228;8
316310;29
319154;159
320383;423
322302;159
323422;1299
324528;24
325869;35
325870;250
327856;32
328544;33
328558;70
328616;17
328630;14
328636;37
333524;41
334274;1029
334308;1620
336020;20
337245;73
337632;37
338039;30
338387;58
338970;252
341736;53
342288;45
343623;20
344207;52
345255;21
345407;15
345477;11
345687;1037
346484;899
346787;1899
346828;26
348446;59
352728;13
352745;66
353113;69
353244;155
356330;19
359859;1585
359951;1344
361878;24
362028;14
364185;44
364780;267
365357;249
365916;17
367353;103
367561;343
371645;145
372105;79
377947;53
380098;50
380196;99
381148;58
386060;903
386815;36
388647;999
388919;29
390331;77
396432;20
396658;273
396659;273
397548;31
397828;1185
405807;42
406045;199
407498;30
408773;14
409656;1319
413459;24
413610;1206
414266;291
415953;50
417323;159
422917;36
424131;115
424291;59
424494;35
425426;2
426072;249
427092;1769
429338;179
429939;44
429995;19
432597;164
433371;111
435201;14
435439;335
437545;45
438488;899
438773;2849
439398;267
441188;19
443049;255
444046;1120
444497;25
445452;1298
445775;2689
447420;199
449154;29
450008;312
450199;50
450729;8549
451953;292
452404;1565
453888;19
454998;473
455411;60
457716;56
460562;69
462851;19
462852;19
463855;69
463991;1422
465447;49
472025;17
474456;1896
475385;38
476643;37
478880;370
480764;71
480827;195
481128;2811
